date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_01_21,David Savard,D,0.0,0.30578442198250283,4.484838189076708,7.1349698462584,0.19977915569523522,0.16912681611228714,0.0,2.5,9.648241206030312
21_01_21,Dean Kukan,D,0.0,0.40345175389442994,5.513840636557209,3.765549703014679,0.14793230976129096,0.20398417732796464,0.0,2.5,7.977839335180278
21_01_21,Derek Forbort,D,0.026970412526375876,0.5822616160035424,3.7251698220473894,4.0053260456849396,0.11871961442594109,0.24725415070242654,0.0,3.1,31.40186915887802
21_01_21,Devon Toews,D,0.32975085490962364,0.8793356130923295,3.7371763556424002,3.4074255007327774,0.1978505129457742,0.28326018808777464,0.4662215496645329,3.4,9.640167364016577
21_01_21,Dmitry Kulikov,D,0.10805294594351199,0.54026472971756,3.4576942701923836,4.106011945853456,0.13830777080769538,0.2580054894784999,0.0,2.5,19.152119700747846
21_01_21,Drew Doughty,D,0.0,0.6683995544002991,2.6735982176011963,2.387141265715354,0.14418333244920736,0.18966565349544076,0.7304214479036005,2.1,43.45166575641764
21_01_21,Erik Cernak,D,0.24759284731774336,0.371389270976615,6.189821182943584,3.2187070151306636,0.2686382393397515,0.1359773371104807,0.0,3.1,13.374613003095996
21_01_21,Erik Gudbranson,D,0.3459653393984068,0.11532177979946891,5.4201236505750385,3.805618733382474,0.1810551942851662,0.25024549072303515,0.0,2.9,15.553555355535527
21_01_21,Erik Gustafsson,D,0.1174398120963004,1.174398120963004,3.5231943628890123,3.4057545507927123,0.19495008807985872,0.12395474667978396,0.7094882944311196,2.6,0.0
21_01_21,Ivan Provorov,D,0.4243656617452038,0.5304570771815048,4.561930863760941,4.349748032888339,0.2429493413491292,0.19674281342223157,0.6096049557147664,2.6,35.29794149512456
21_01_21,Jakub Zboril,D,0.1165595049486594,0.4181966195345801,3.4508068742160702,3.0879269208802866,0.13886863972153105,0.15221876530921757,0.6839667463099189,2.9,13.170731707316875
