date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_02_01,Chris Kreider,W,1.219357297091332,0.9145179728184992,7.92582243109366,2.438714594182664,0.7468563444684407,0.3998186763372612,0.5653907928531814,3.3,68.58736059479567
21_02_01,Chris Wagner,W,0.5833108290575215,0.1944369430191738,7.971914663786127,2.138806373210912,0.8574669187145566,0.3883620982510851,0.0,3.0,60.39318479685294
21_02_01,Colton Sissons,C,0.5496462924321812,0.0,3.4810931854038136,2.565016031350179,0.4323884167133158,0.725235537400833,0.0,2.4,15.567567567567613
21_02_01,Conor Sheary,W,0.8712909627765122,0.8712909627765122,6.44755312454619,1.916840118108327,0.6482404763057252,0.4689841256792188,0.0,2.5,0.0
21_02_01,Corey Perry,W,0.3420915094787871,0.6841830189575742,5.986601415878774,3.078823585309084,0.6927353066945438,0.8542723241300798,0.6593211142027897,3.3,53.68841544607347
21_02_01,Craig Smith,W,1.3662239089184047,0.6831119544592024,11.61290322580644,1.0246679316888037,1.0144212523719156,0.5518254539520054,0.4262180374678074,3.0,62.67357512953499
21_02_01,Daniel Sprong,W,0.6160717298569233,0.6949500709924059,7.0927103074695,1.4643288165079578,0.4853226300745267,0.5504430487948181,0.0,2.5,155.9235668789819
21_02_01,David Krejci,C,0.2744948532215018,1.2352268394967585,5.0781547845977855,2.333206252382766,0.4721311475409833,0.7594430481440251,0.5617905636755405,3.0,30.82961641391553
21_02_01,David Pastrnak,W,1.998572448251257,1.5703069236259874,12.84796573875808,1.284796573875808,1.0107066381156355,0.8851611255673776,0.7195848972151883,3.0,105.6000000000016
21_02_01,Derek Ryan,C,0.3691739732348865,0.9229349330872162,5.168435625288411,2.030456852791876,0.5205353022611898,0.3673442432057883,0.0,3.1,0.0
21_02_01,Dillon Dube,W,0.3506892016949983,0.8767230042374957,7.013784033899966,1.5781014076274924,0.6961180653645717,0.8212534349909348,0.6439209529283623,3.1,8.861538461538489
21_02_01,Drew O'Connor,W,0.4440840511260537,0.8401131232134692,5.171487599033241,1.3190111896856576,0.461628070896831,0.4114535707894768,0.5570870952312517,3.3,10.76635514018696
21_02_01,Elias Lindholm,C,1.2105813779704016,0.941563293976979,7.263488267822411,1.6141085039605358,0.6806157525033592,0.8290045914215411,0.7457789286898128,3.1,72.84552845528339
21_02_01,Elias Pettersson,C,0.968523002421308,1.2452438602559674,5.672777585610519,2.075406433759946,0.795572466274646,0.7345111212479503,0.5595350309958631,2.7,6.24728850325366
21_02_01,Erik Haula,W,0.0,0.9639414494823252,5.301677972152789,1.7672259907175962,0.5446269189575138,0.6691162862787341,0.0,2.4,35.33742331288248
21_02_01,Evgeni Malkin,C,0.9244314013206172,1.8488628026412344,6.074834922964056,1.0564930300807054,0.515040352164344,0.6873680629258885,0.7554545284474105,3.3,32.63456090651507
21_02_01,Filip Forsberg,W,0.7071024512884982,1.272784412319297,9.758013827781276,3.1112507856693923,0.8485229415461981,0.6064182982791493,0.5489433996267603,2.4,14.198849630238524
21_02_01,Garnet Hathaway,W,1.056152085900364,0.6336912515402187,7.39306460130255,3.168456257701093,0.8364724520330887,0.6228429491942206,0.0,2.5,38.1456953642373
21_02_01,J.T. Miller,W,1.413932231227911,1.671010818723895,6.1698860999036125,1.2853929374799191,0.6799728639268773,0.7923109224218345,0.5884349315828052,2.7,0.0
21_02_01,Jake Evans,W,0.7887143899208672,0.3992047263157893,5.925785827801392,1.4928604414726203,0.5145327972493988,0.537192924434869,0.0,3.3,27.995139732685985
21_02_01,Jake Guentzel,W,1.22166417809149,1.8324962671372351,8.55164924664043,1.5881634315189372,0.8783765440477812,0.693993520647225,0.6343424644862646,3.3,12.857142857142687
21_02_01,Jakub Vrana,W,0.9447165850244869,1.2596221133659822,8.974807557732625,0.6298110566829911,0.6046186144156717,0.6409076765936903,0.6408313485361676,2.5,95.13647642679923
21_02_01,Jansen Harkins,W,0.3888108867048296,0.5832163300572445,5.443352413867616,1.360838103466904,0.4004752133059744,0.5637255083156557,0.0,2.9,0.0
21_02_01,Jared McCann,W,0.1653727778032981,1.3229822224263852,9.922366668197888,1.4883550002296837,0.7673296890073033,0.4910400183145538,0.4806616907036335,3.3,22.796833773087137
21_02_01,Jason Zucker,W,0.9574468085106428,0.9574468085106428,6.565349544072979,0.6838905775076018,0.8261398176291832,0.5318183301934689,0.4659591585481635,3.3,63.085714285715376
21_02_01,Jay Beagle,C,0.3990688393747949,1.1972065181243847,4.190222813435346,2.593947455936167,0.5886265380778224,0.574664958364264,0.0,2.7,55.01123595505741
21_02_01,Jesperi Kotkaniemi,C,0.7219492630101284,0.9024365787626604,6.317056051338623,3.068284367793045,0.4656572746415328,0.9678113401565852,0.7160906222160425,3.3,53.54581673306645
21_02_01,Joakim Nordstrom,W,0.2147971360381852,0.4295942720763704,4.510739856801889,3.221957040572778,0.3844868735083515,0.4353684575822074,0.0,3.1,0.0
21_02_01,Johnny Gaudreau,W,0.6548550223742109,1.702623058172949,8.644086295339587,0.6548550223742109,0.8421435587732353,0.953624581939802,0.7053969771223437,3.1,46.60988074957498
21_02_01,Jonathan Drouin,W,0.7795244900610641,1.0913342860854898,5.456671430427448,0.9354293880732768,0.5721709757048211,0.8610946920439807,0.6258766914857393,3.3,45.25252525252525
